"DateTime","(mm) Precipitation (CHIRPS) at 4005, 2010-01-01 to 2019-07-17"
"2016-06-10",0.2516
"2016-06-11",1.494
"2016-06-12",0
"2016-06-13",0
"2016-06-14",0
"2016-06-15",0
"2016-06-16",0.0233
"2016-06-17",0
"2016-06-18",0
"2016-06-19",0.0006
"2016-06-20",0.0083
"2016-06-21",0.0218
"2016-06-22",0.0617
"2016-06-23",0.016
"2016-06-24",0
"2016-06-25",0.0024
"2016-06-26",0.0245
"2016-06-27",0.2383
"2016-06-28",0.8441
"2016-06-29",0.348
"2016-06-30",0.4841
"2016-07-01",2.4529
"2016-07-02",3.781
"2016-07-03",0.161
"2016-07-04",0.0179
"2016-07-05",0
"2016-07-06",0.0723
"2016-07-07",0.0023
"2016-07-08",0
"2016-07-09",0
"2016-07-10",0
"2016-07-11",0.1074
"2016-07-12",0
"2016-07-13",0
"2016-07-14",0
"2016-07-15",0.0165
"2016-07-16",0
"2016-07-17",0
"2016-07-18",0.282
"2016-07-19",2.3597
"2016-07-20",5.5821
"2016-07-21",1.8385
"2016-07-22",1.8713
"2016-07-23",2.1211
"2016-07-24",0.597
"2016-07-25",1.2102
"2016-07-26",0.1779
"2016-07-27",0
"2016-07-28",0
"2016-07-29",0.2909
"2016-07-30",0.3177
"2016-07-31",1.7809
"2016-08-01",1.5943
"2016-08-02",2.1542
"2016-08-03",4.5306
"2016-08-04",6.3026
"2016-08-05",3.3883
"2016-08-06",7.1824
"2016-08-07",0.4407
"2016-08-08",0.4965
"2016-08-09",0
"2016-08-10",0
"2016-08-11",0.0774
"2016-08-12",0
"2016-08-13",0
"2016-08-14",0.0087
"2016-08-15",0
"2016-08-16",0.7597
"2016-08-17",0.0245
"2016-08-18",0.3093
"2016-08-19",0.4361
"2016-08-20",0.4666
"2016-08-21",1.4873
"2016-08-22",0.3294
"2016-08-23",1.0826
"2016-08-24",1.6216
"2016-08-25",3.1121
"2016-08-26",4.4168
"2016-08-27",2.9336
"2016-08-28",0.1586
"2016-08-29",0.0125
"2016-08-30",0
"2016-08-31",0
"2016-09-01",0.0717
"2016-09-02",4.4712
"2016-09-03",0.3627
"2016-09-04",0
"2016-09-05",0
"2016-09-06",1.5916
"2016-09-07",3.182
"2016-09-08",0.0434
"2016-09-09",0
"2016-09-10",0.0289
"2016-09-11",0.1212
"2016-09-12",0.0496
"2016-09-13",0.2729
"2016-09-14",2.2
"2016-09-15",0
"2016-09-16",0.4762
"2016-09-17",0.0519
"2016-09-18",0
"2016-09-19",0
"2016-09-20",10.25
"2016-09-21",2.1347
"2016-09-22",0.2498
"2016-09-23",0.1793
"2016-09-24",0
"2016-09-25",0
"2016-09-26",0
"2016-09-27",0
"2016-09-28",0.1588
"2016-09-29",1.833
"2016-09-30",0.0436
"2016-10-01",0
"2016-10-02",0
"2016-10-03",0.1099
"2016-10-04",0
"2016-10-05",0
"2016-10-06",0
"2016-10-07",0
"2016-10-08",0.3833
"2016-10-09",3.9206
"2016-10-10",0.0026
"2016-10-11",0.201
"2016-10-12",0.0003
"2016-10-13",0.1169
"2016-10-14",0.1504
"2016-10-15",0.0696
"2016-10-16",0.0265
"2016-10-17",0
"2016-10-18",0
"2016-10-19",0
"2016-10-20",0
"2016-10-21",0
"2016-10-22",0
"2016-10-23",0.0539
"2016-10-24",0.901
"2016-10-25",8.1651
"2016-10-26",0
"2016-10-27",0.0201
"2016-10-28",0.9202
"2016-10-29",0.0287
"2016-10-30",0.4942
"2016-10-31",0.4036
"2016-11-01",0.0752
"2016-11-02",0
"2016-11-03",0
"2016-11-04",0
"2016-11-05",0
"2016-11-06",0.1669
"2016-11-07",0.0106
"2016-11-08",0
"2016-11-09",0
"2016-11-10",0
"2016-11-11",0.0986
"2016-11-12",0
"2016-11-13",0
"2016-11-14",0.0165
"2016-11-15",0
"2016-11-16",0.6201
"2016-11-17",2.9016
"2016-11-18",0
"2016-11-19",0
"2016-11-20",0.4251
"2016-11-21",7.1049
"2016-11-22",0.3929
"2016-11-23",0
"2016-11-24",0
"2016-11-25",0
"2016-11-26",2.2776
"2016-11-27",6.798
"2016-11-28",1.8858
"2016-11-29",0.0343
"2016-11-30",0
"2016-12-01",0
"2016-12-02",0
"2016-12-03",0
"2016-12-04",0
"2016-12-05",0.005
"2016-12-06",1.2087
"2016-12-07",0.0044
"2016-12-08",0.0023
"2016-12-09",0.0076
"2016-12-10",0.0386
"2016-12-11",0.8746
"2016-12-12",0.0102
"2016-12-13",0.0009
"2016-12-14",0
"2016-12-15",3.8412
"2016-12-16",9.1235
"2016-12-17",0.0128
"2016-12-18",0
"2016-12-19",0
"2016-12-20",0
"2016-12-21",1.079
"2016-12-22",8.1942
"2016-12-23",0.081
"2016-12-24",0
"2016-12-25",2.1078
"2016-12-26",0
"2016-12-27",0
"2016-12-28",0.9602
"2016-12-29",0.0119
"2016-12-30",0
"2016-12-31",1.6505
"2017-01-01",0.3508
"2017-01-02",4.7925
"2017-01-03",2.889
"2017-01-04",0.7101
"2017-01-05",0.6727
"2017-01-06",0.2152
"2017-01-07",0.0836
"2017-01-08",0.3662
"2017-01-09",9.5066
"2017-01-10",1.4898
"2017-01-11",2.1213
"2017-01-12",2.6222
"2017-01-13",5.4238
"2017-01-14",1.9249
"2017-01-15",2.2794
"2017-01-16",0.0504
"2017-01-17",0.005
"2017-01-18",0
"2017-01-19",0.8588
"2017-01-20",0.0964
"2017-01-21",4.426
"2017-01-22",0.018
"2017-01-23",0
"2017-01-24",0.2306
"2017-01-25",0.019
"2017-01-26",0
"2017-01-27",0
"2017-01-28",0
"2017-01-29",0
"2017-01-30",0
"2017-01-31",0
"2017-02-01",0.0184
"2017-02-02",1.5465
"2017-02-03",0.1232
"2017-02-04",0
"2017-02-05",0
"2017-02-06",2.9152
"2017-02-07",0.713
"2017-02-08",0.0144
"2017-02-09",0
"2017-02-10",0.1699
"2017-02-11",1.7541
"2017-02-12",1.5732
"2017-02-13",5.1592
"2017-02-14",0
"2017-02-15",0
"2017-02-16",0
"2017-02-17",0.7733
"2017-02-18",4.5022
"2017-02-19",1.7094
"2017-02-20",0
"2017-02-21",0
"2017-02-22",0.3092
"2017-02-23",0.3489
"2017-02-24",0
"2017-02-25",0
"2017-02-26",0
"2017-02-27",2.8822
"2017-02-28",4.8618
"2017-03-01",0.0417
"2017-03-02",0
"2017-03-03",0
"2017-03-04",0.2744
"2017-03-05",3.1925
"2017-03-06",0.7375
"2017-03-07",0
"2017-03-08",0
"2017-03-09",0
"2017-03-10",0
"2017-03-11",0.5767
"2017-03-12",0.1175
"2017-03-13",0.0012
"2017-03-14",0.041
"2017-03-15",0
"2017-03-16",0
"2017-03-17",0.0004
"2017-03-18",0
"2017-03-19",0.03
"2017-03-20",0.0028
"2017-03-21",0.0555
"2017-03-22",0.9563
"2017-03-23",0.144
"2017-03-24",0.0838
"2017-03-25",0.8822
"2017-03-26",1.4294
"2017-03-27",0.1081
"2017-03-28",0.2881
"2017-03-29",1.0776
"2017-03-30",0.001
"2017-03-31",3.3219
"2017-04-01",0.1683
"2017-04-02",0.058
"2017-04-03",0.2052
"2017-04-04",2.9734
"2017-04-05",0
"2017-04-06",0.0236
"2017-04-07",1.2047
"2017-04-08",2.7321
"2017-04-09",0.0587
"2017-04-10",0.0455
"2017-04-11",0.2578
"2017-04-12",1.2154
"2017-04-13",0.0627
"2017-04-14",0.0122
"2017-04-15",0
"2017-04-16",0
"2017-04-17",0.1653
"2017-04-18",0.3744
"2017-04-19",0
"2017-04-20",0
"2017-04-21",0
"2017-04-22",0
"2017-04-23",0.0636
"2017-04-24",1.8728
"2017-04-25",4.8822
"2017-04-26",0
"2017-04-27",0.1582
"2017-04-28",0.6289
"2017-04-29",0.0286
"2017-04-30",0
"2017-05-01",0.0003
"2017-05-02",0.0009
"2017-05-03",0.0225
"2017-05-04",0
"2017-05-05",0
"2017-05-06",1.4473
"2017-05-07",0.7952
"2017-05-08",1.9147
"2017-05-09",6.2068
"2017-05-10",1.0883
"2017-05-11",0.1042
"2017-05-12",0
"2017-05-13",0
"2017-05-14",0.6167
"2017-05-15",0.2776
"2017-05-16",0.0161
"2017-05-17",0.5107
"2017-05-18",1.4356
"2017-05-19",0.0015
"2017-05-20",0
"2017-05-21",0
"2017-05-22",0.0255
"2017-05-23",0.0127
"2017-05-24",0.002
"2017-05-25",0
"2017-05-26",0
"2017-05-27",0
"2017-05-28",0
"2017-05-29",0
"2017-05-30",0.3618
"2017-05-31",1.0856
"2017-06-01",0.5191
"2017-06-02",0.0301
"2017-06-03",0
"2017-06-04",0
"2017-06-05",0
"2017-06-06",0.0723
"2017-06-07",0.0343
"2017-06-08",0.4199
"2017-06-09",0.0316
"2017-06-10",0
"2017-06-11",0.3637
"2017-06-12",0.0027
"2017-06-13",0.0043
"2017-06-14",0.0188
"2017-06-15",0
"2017-06-16",0
"2017-06-17",0
"2017-06-18",0.1389
"2017-06-19",0.0188
"2017-06-20",0.0498
"2017-06-21",0.0522
"2017-06-22",0
"2017-06-23",0
"2017-06-24",0
"2017-06-25",0.0992
"2017-06-26",0.3925
"2017-06-27",0.0079
"2017-06-28",0
"2017-06-29",0.0016
"2017-06-30",0
"2017-07-01",0
"2017-07-02",0.4867
"2017-07-03",0.0115
"2017-07-04",0
"2017-07-05",0.0267
"2017-07-06",0
"2017-07-07",0.4765
"2017-07-08",0.7137
"2017-07-09",0.7623
"2017-07-10",0.7294
"2017-07-11",3.3453
"2017-07-12",2.3528
"2017-07-13",0.259
"2017-07-14",0.0504
"2017-07-15",0.2295
"2017-07-16",0.0795
"2017-07-17",0.5208
"2017-07-18",1.0149
"2017-07-19",6.2455
"2017-07-20",1.4971
"2017-07-21",0.7199
"2017-07-22",0.5482
"2017-07-23",0.4168
"2017-07-24",6.2759
"2017-07-25",2.8055
"2017-07-26",0.4279
"2017-07-27",1.4659
"2017-07-28",4.8661
"2017-07-29",4.2142
"2017-07-30",0.8715
"2017-07-31",1.6246
"2017-08-01",0.0526
"2017-08-02",0.0767
"2017-08-03",0.0602
"2017-08-04",0.8921
"2017-08-05",0.6154
"2017-08-06",0.352
"2017-08-07",0
"2017-08-08",0
"2017-08-09",0
"2017-08-10",0
"2017-08-11",0.7259
"2017-08-12",1.8817
"2017-08-13",1.1466
"2017-08-14",1.1464
"2017-08-15",3.9187
"2017-08-16",0
"2017-08-17",0
"2017-08-18",0
"2017-08-19",0
"2017-08-20",2.692
"2017-08-21",0.3879
"2017-08-22",0.3162
"2017-08-23",0.5044
"2017-08-24",4.9737
"2017-08-25",0
"2017-08-26",0
"2017-08-27",0.0213
"2017-08-28",0.1707
"2017-08-29",0
"2017-08-30",0.0236
"2017-08-31",0.743
"2017-09-01",0.0004
"2017-09-02",0
"2017-09-03",0
"2017-09-04",0
"2017-09-05",0.0918
"2017-09-06",0
"2017-09-07",0.1226
"2017-09-08",0.0282
"2017-09-09",0.1391
"2017-09-10",1.3839
"2017-09-11",0.3643
"2017-09-12",0.0224
"2017-09-13",0.0071
"2017-09-14",3.3632
"2017-09-15",0.8058
"2017-09-16",0
"2017-09-17",2.0123
"2017-09-18",0
"2017-09-19",0.4383
"2017-09-20",0.0032
"2017-09-21",0
"2017-09-22",0.0395
"2017-09-23",1.6796
"2017-09-24",0
"2017-09-25",0.0081
"2017-09-26",0.0004
"2017-09-27",10.5105
"2017-09-28",0.0133
"2017-09-29",3.1806
"2017-09-30",5.3616
"2017-10-01",0.0013
"2017-10-02",0.0873
"2017-10-03",0.0023
"2017-10-04",0.0171
"2017-10-05",0.1353
"2017-10-06",0.0347
"2017-10-07",0
"2017-10-08",0.0113
"2017-10-09",0.043
"2017-10-10",0.0421
"2017-10-11",0.0342
"2017-10-12",0.0359
"2017-10-13",0.0029
"2017-10-14",0.183
"2017-10-15",0
"2017-10-16",0
"2017-10-17",0
"2017-10-18",0
"2017-10-19",0.4699
"2017-10-20",0.0932
"2017-10-21",2.0017
"2017-10-22",0
"2017-10-23",0
"2017-10-24",0
"2017-10-25",0
"2017-10-26",0
"2017-10-27",0
"2017-10-28",0
"2017-10-29",0.0203
"2017-10-30",0.7363
"2017-10-31",4.51
"2017-11-01",0
"2017-11-02",0
"2017-11-03",0
"2017-11-04",1.1056
"2017-11-05",0
"2017-11-06",0
"2017-11-07",1.1412
"2017-11-08",0.3548
"2017-11-09",0.0189
"2017-11-10",0
"2017-11-11",0.0009
"2017-11-12",0
"2017-11-13",0.2531
"2017-11-14",0.0004
"2017-11-15",0
"2017-11-16",0.9441
"2017-11-17",0.804
"2017-11-18",0.0259
"2017-11-19",0
"2017-11-20",0.1188
"2017-11-21",0.1548
"2017-11-22",0.0007
"2017-11-23",0
"2017-11-24",0
"2017-11-25",0.0014
"2017-11-26",0.0323
"2017-11-27",1.1216
"2017-11-28",0.4203
"2017-11-29",0.1761
"2017-11-30",0.7738
"2017-12-01",0.3071
"2017-12-02",0
"2017-12-03",0.0961
"2017-12-04",0.231
"2017-12-05",0
"2017-12-06",0
"2017-12-07",0.1657
"2017-12-08",0.0597
"2017-12-09",0
"2017-12-10",0
"2017-12-11",0
"2017-12-12",0
"2017-12-13",0
"2017-12-14",0.3307
"2017-12-15",0
"2017-12-16",0.8897
"2017-12-17",0.3817
"2017-12-18",0.0232
"2017-12-19",0
"2017-12-20",0.0317
"2017-12-21",0.1073
"2017-12-22",0
"2017-12-23",0.9299
"2017-12-24",0.2044
"2017-12-25",0.0831
"2017-12-26",0.0052
"2017-12-27",0
"2017-12-28",0
"2017-12-29",0.047
"2017-12-30",0.0387
"2017-12-31",2.9846
"2018-01-01",0
"2018-01-02",0.0013
"2018-01-03",0.3968
"2018-01-04",0.2
"2018-01-05",0.2396
"2018-01-06",2.082
"2018-01-07",1.8364
"2018-01-08",0.0518
"2018-01-09",1.4318
"2018-01-10",3.2918
"2018-01-11",0.0719
"2018-01-12",0
"2018-01-13",0
"2018-01-14",0
"2018-01-15",0
"2018-01-16",0.1796
"2018-01-17",0
"2018-01-18",0
"2018-01-19",0.0451
"2018-01-20",0.2831
"2018-01-21",0.0689
"2018-01-22",0
"2018-01-23",0
"2018-01-24",0
"2018-01-25",1.0779
"2018-01-26",0.0006
"2018-01-27",0
"2018-01-28",0.0003
"2018-01-29",0
"2018-01-30",0
"2018-01-31",0.0195
"2018-02-01",0.057
"2018-02-02",0.0004
"2018-02-03",0.0065
"2018-02-04",0.0455
"2018-02-05",0.0017
"2018-02-06",0
"2018-02-07",0
"2018-02-08",0
"2018-02-09",0
"2018-02-10",0.9934
"2018-02-11",0
"2018-02-12",2.9173
"2018-02-13",0
"2018-02-14",5.1559
"2018-02-15",3.3657
"2018-02-16",0.8756
"2018-02-17",0.3944
"2018-02-18",0.2461
"2018-02-19",0
"2018-02-20",0
"2018-02-21",0
"2018-02-22",0.1295
"2018-02-23",0
"2018-02-24",0
"2018-02-25",0.1515
"2018-02-26",0
"2018-02-27",0
"2018-02-28",0
"2018-03-01",0.0036
"2018-03-02",0
"2018-03-03",0
"2018-03-04",0.0076
"2018-03-05",0
"2018-03-06",0
"2018-03-07",1.2352
"2018-03-08",1.0807
"2018-03-09",0
"2018-03-10",0.7858
"2018-03-11",4.0075
"2018-03-12",0
"2018-03-13",0
"2018-03-14",0.6043
"2018-03-15",0.2753
"2018-03-16",0.0024
"2018-03-17",0.0266
"2018-03-18",0.38
"2018-03-19",0.0705
"2018-03-20",0.0526
"2018-03-21",0
"2018-03-22",1.2523
"2018-03-23",2.7983
"2018-03-24",0.3697
"2018-03-25",0.3359
"2018-03-26",0.0311
"2018-03-27",0.2283
"2018-03-28",0
"2018-03-29",0.0119
"2018-03-30",0
"2018-03-31",0.252
"2018-04-01",1.9031
"2018-04-02",0.0009
"2018-04-03",0.0415
"2018-04-04",0.232
"2018-04-05",0.2103
"2018-04-06",2.0283
"2018-04-07",1.6869
"2018-04-08",0.1343
"2018-04-09",0
"2018-04-10",0.0438
"2018-04-11",0.2075
"2018-04-12",1.1254
"2018-04-13",0.0158
"2018-04-14",0
"2018-04-15",0.0057
"2018-04-16",0.6714
"2018-04-17",0.774
"2018-04-18",0
"2018-04-19",0.9773
"2018-04-20",0.4644
"2018-04-21",0
"2018-04-22",0
"2018-04-23",0
"2018-04-24",0
"2018-04-25",0
"2018-04-26",0
"2018-04-27",0
"2018-04-28",0.0204
"2018-04-29",0.247
"2018-04-30",0.2441
"2018-05-01",0.5613
"2018-05-02",3.1161
"2018-05-03",0.0418
"2018-05-04",0
"2018-05-05",0
"2018-05-06",0.4276
"2018-05-07",1.3677
"2018-05-08",0.0038
"2018-05-09",0.0246
"2018-05-10",0.1937
"2018-05-11",0.7842
"2018-05-12",0.0414
"2018-05-13",0.001
"2018-05-14",0
"2018-05-15",0.0253
"2018-05-16",0
"2018-05-17",0
"2018-05-18",0
"2018-05-19",0
"2018-05-20",0
"2018-05-21",0.5368
"2018-05-22",0.296
"2018-05-23",0
"2018-05-24",0
"2018-05-25",0.0105
"2018-05-26",2.6175
"2018-05-27",0.0539
"2018-05-28",0
"2018-05-29",0
"2018-05-30",0.0113
"2018-05-31",0
"2018-06-01",0.014
"2018-06-02",0
"2018-06-03",1.6299
"2018-06-04",0
"2018-06-05",0
"2018-06-06",0.4284
"2018-06-07",0.1235
"2018-06-08",0.0662
"2018-06-09",0.1944
"2018-06-10",0.068
"2018-06-11",0
"2018-06-12",0
"2018-06-13",0.0251
"2018-06-14",0.001
"2018-06-15",0.0874
"2018-06-16",3.724
"2018-06-17",0.0543
"2018-06-18",0
"2018-06-19",0
"2018-06-20",0
"2018-06-21",0.1332
"2018-06-22",0.0038
"2018-06-23",0.0457
"2018-06-24",0.0006
"2018-06-25",0.0107
"2018-06-26",0.0014
"2018-06-27",0.1442
"2018-06-28",0.1294
"2018-06-29",0.1897
"2018-06-30",0.161
"2018-07-01",0
"2018-07-02",0
"2018-07-03",0
"2018-07-04",0
"2018-07-05",0
"2018-07-06",0.0033
"2018-07-07",0.6058
"2018-07-08",0.6291
"2018-07-09",2.7698
"2018-07-10",0.0935
"2018-07-11",0.4498
"2018-07-12",1.8655
"2018-07-13",1.9046
"2018-07-14",5.8907
"2018-07-15",6.9035
"2018-07-16",2.1284
"2018-07-17",2.3236
"2018-07-18",1.3582
"2018-07-19",1.7222
"2018-07-20",4.0133
"2018-07-21",1.7306
"2018-07-22",1.3429
"2018-07-23",0.3208
"2018-07-24",1.5089
"2018-07-25",0.2124
"2018-07-26",0.0012
"2018-07-27",0.8473
"2018-07-28",0.397
"2018-07-29",0.5525
"2018-07-30",0.2235
"2018-07-31",0.0143
"2018-08-01",0.0802
"2018-08-02",0.5893
"2018-08-03",2.3723
"2018-08-04",0.004
"2018-08-05",0.033
"2018-08-06",0.0091
"2018-08-07",0
"2018-08-08",0
"2018-08-09",0.0006
"2018-08-10",0.3813
"2018-08-11",0.247
"2018-08-12",0
"2018-08-13",0.2147
"2018-08-14",0.0473
"2018-08-15",0.4375
"2018-08-16",0.932
"2018-08-17",2.0157
"2018-08-18",1.0278
"2018-08-19",0.0141
"2018-08-20",0.0024
"2018-08-21",4.4497
"2018-08-22",2.9971
"2018-08-23",1.0632
"2018-08-24",1.6149
"2018-08-25",1.6695
"2018-08-26",0.8704
"2018-08-27",1.7779
"2018-08-28",0
"2018-08-29",0.0078
"2018-08-30",0.0253
"2018-08-31",0.2939
"2018-09-01",11.1986
"2018-09-02",4.8135
"2018-09-03",0.5046
"2018-09-04",0.1343
"2018-09-05",0.0447
"2018-09-06",0.0813
"2018-09-07",0.0038
"2018-09-08",0
"2018-09-09",0
"2018-09-10",0
"2018-09-11",0.6067
"2018-09-12",0.0074
"2018-09-13",0
"2018-09-14",0.0084
"2018-09-15",0
"2018-09-16",0
"2018-09-17",0
"2018-09-18",0
"2018-09-19",0.3029
"2018-09-20",2.0966
"2018-09-21",0
"2018-09-22",0
"2018-09-23",0
"2018-09-24",0.0749
"2018-09-25",0.9182
"2018-09-26",0.259
"2018-09-27",0.0005
"2018-09-28",0
"2018-09-29",0.0228
"2018-09-30",0.4242
"2018-10-01",4.4125
"2018-10-02",5.3452
"2018-10-03",1.8835
"2018-10-04",0.0788
"2018-10-05",0
"2018-10-06",0.006
"2018-10-07",2.1133
"2018-10-08",0.2471
"2018-10-09",0.0073
"2018-10-10",0
"2018-10-11",0.1121
"2018-10-12",2.4142
"2018-10-13",0
"2018-10-14",0.0083
"2018-10-15",0.0017
"2018-10-16",0.4497
"2018-10-17",0.0335
"2018-10-18",0
"2018-10-19",0
"2018-10-20",0
"2018-10-21",0.1806
"2018-10-22",5.3642
"2018-10-23",6.926
"2018-10-24",0.5836
"2018-10-25",0
"2018-10-26",0
"2018-10-27",0
"2018-10-28",0
"2018-10-29",0.9893
"2018-10-30",5.2054
"2018-10-31",2.3212
"2018-11-01",0
"2018-11-02",0
"2018-11-03",0.004
"2018-11-04",0.1185
"2018-11-05",0.0992
"2018-11-06",0
"2018-11-07",0
"2018-11-08",0
"2018-11-09",0
"2018-11-10",0
"2018-11-11",0.031
"2018-11-12",0.0047
"2018-11-13",0
"2018-11-14",0.0281
"2018-11-15",0
"2018-11-16",0
"2018-11-17",0.0632
"2018-11-18",0.0414
"2018-11-19",0
"2018-11-20",0.2051
"2018-11-21",0.108
"2018-11-22",3.8035
"2018-11-23",0
"2018-11-24",0
"2018-11-25",0
"2018-11-26",0
"2018-11-27",0.0393
"2018-11-28",0.0771
"2018-11-29",0.4719
"2018-11-30",4.0276
"2018-12-01",0.0054
"2018-12-02",0.22
"2018-12-03",0
"2018-12-04",0
"2018-12-05",0
"2018-12-06",0.9067
"2018-12-07",0.5072
"2018-12-08",0
"2018-12-09",0
"2018-12-10",0
"2018-12-11",2.1527
"2018-12-12",0.2758
"2018-12-13",0.0551
"2018-12-14",0.0299
"2018-12-15",0.4517
"2018-12-16",0
"2018-12-17",0.1803
"2018-12-18",0.0499
"2018-12-19",0
"2018-12-20",0
"2018-12-21",0.0343
"2018-12-22",0.0567
"2018-12-23",0.0017
"2018-12-24",0.0448
"2018-12-25",2.9412
"2018-12-26",4.6294
"2018-12-27",1.0455
"2018-12-28",1.5848
"2018-12-29",0
"2018-12-30",0
"2018-12-31",1.8424
"2019-01-01",0.6834
"2019-01-02",0
"2019-01-03",0
"2019-01-04",0
"2019-01-05",0.1192
"2019-01-06",1.3706
"2019-01-07",0.0002
"2019-01-08",0
"2019-01-09",0
"2019-01-10",2.2861
"2019-01-11",1.9352
"2019-01-12",0
"2019-01-13",0.5627
"2019-01-14",0.3289
"2019-01-15",3.1036
"2019-01-16",1.9669
"2019-01-17",1.7079
"2019-01-18",5.1345
"2019-01-19",0
"2019-01-20",0.0172
"2019-01-21",0.5047
"2019-01-22",1.2168
"2019-01-23",0
"2019-01-24",0
"2019-01-25",0.0005
"2019-01-26",0.0043
"2019-01-27",0.0051
"2019-01-28",0
"2019-01-29",0.0496
"2019-01-30",0
"2019-01-31",0
"2019-02-01",0.0816
"2019-02-02",0.1132
"2019-02-03",0.6769
"2019-02-04",0.6081
"2019-02-05",0.0323
"2019-02-06",0
"2019-02-07",0.011
"2019-02-08",0
"2019-02-09",2.3939
"2019-02-10",0.0312
"2019-02-11",0.0021
"2019-02-12",0
"2019-02-13",3.4034
"2019-02-14",10.0044
"2019-02-15",6.8631
"2019-02-16",2.9399
"2019-02-17",0
"2019-02-18",1.618
"2019-02-19",0
"2019-02-20",0.5062
"2019-02-21",3.9432
"2019-02-22",3.3257
"2019-02-23",0.6681
"2019-02-24",0.7522
"2019-02-25",0.2262
"2019-02-26",0.0194
"2019-02-27",0.0122
"2019-02-28",0.1024
"2019-03-01",1.4921
"2019-03-02",4.943
"2019-03-03",0.0591
"2019-03-04",0
"2019-03-05",0.0481
"2019-03-06",1.1395
"2019-03-07",2.147
"2019-03-08",0.1824
"2019-03-09",0
"2019-03-10",0.0039
"2019-03-11",0.0062
"2019-03-12",11.818
"2019-03-13",2.7882
"2019-03-14",0
"2019-03-15",0
"2019-03-16",0
"2019-03-17",0
"2019-03-18",0
"2019-03-19",0
"2019-03-20",0.0959
"2019-03-21",2.739
"2019-03-22",0.7349
"2019-03-23",0
"2019-03-24",0
"2019-03-25",0
"2019-03-26",0.0212
"2019-03-27",0.5707
"2019-03-28",1.1265
"2019-03-29",0.0434
"2019-03-30",0
"2019-03-31",0.0028
"2019-04-01",0
"2019-04-02",0.6648
"2019-04-03",0.2445
"2019-04-04",0.6153
"2019-04-05",0.2403
"2019-04-06",0
"2019-04-07",0.0215
"2019-04-08",0.0059
"2019-04-09",0.5304
"2019-04-10",0.0829
"2019-04-11",0.3648
"2019-04-12",0.0095
"2019-04-13",0.0463
"2019-04-14",0
"2019-04-15",0.6079
"2019-04-16",2.5897
"2019-04-17",0.962
"2019-04-18",0
"2019-04-19",0
"2019-04-20",0.0012
"2019-04-21",0.0038
"2019-04-22",0.5825
"2019-04-23",1.9154
"2019-04-24",0.135
"2019-04-25",0.0431
"2019-04-26",0
"2019-04-27",0
"2019-04-28",0.0075
"2019-04-29",1.5665
"2019-04-30",1.2907
"2019-06-01",0
"2019-06-02",0.0002
"2019-06-03",0
"2019-06-04",0.3036
"2019-06-05",0.4704
"2019-06-06",0.0014
"2019-06-07",0
"2019-06-08",0.1033
"2019-06-09",0
"2019-06-10",0.1385
"2019-06-11",0.5603
"2019-06-12",0
"2019-06-13",0.0077
"2019-06-14",0.0039
"2019-06-15",0.8515
"2019-06-16",0.3735
"2019-06-17",1.3082
"2019-06-18",0.2601
"2019-06-19",0.0913
"2019-06-20",0
"2019-06-21",0
"2019-06-22",0.1387
"2019-06-23",0.2091
"2019-06-24",0
"2019-06-25",0
"2019-06-26",0.3665
"2019-06-27",0.0769
"2019-06-28",0.1383
"2019-06-29",0.4686
"2019-06-30",0.6607
