date,swe_mm,depth_cm,precip_accum_mm,air_temp,air_temp_max,air_temp_min,air_temp_av
2017-11-13,0,0,5,7.5,14.2,5.5,9
2017-11-14,0,0,5,7.4,12,3.1,7.1
2017-11-15,0,0,5,3.8,11.9,3.1,7
2017-11-16,0,0,5,4.8,11.6,4.3,7.7
2017-11-17,0,0,5,6.7,6.7,-4.6,4.1
2017-11-18,0,0,8,-4.6,6.6,-8.7,-1.3
2017-11-19,0,0,8,-1.6,9.2,-2,2.8
2017-11-20,0,0,8,2.4,9.7,0.1,4.3
2017-11-21,0,0,8,3.4,11.2,2.8,6
2017-11-22,0,0,8,4.2,13.9,3.4,8.5
2017-11-23,0,0,8,8.5,16.6,4.3,9
2017-11-24,0,0,8,8.7,15.2,5,8.8
2017-11-25,0,0,8,5.3,15.6,4.9,8.4
2017-11-26,0,0,8,7.7,15.6,6.5,10.5
2017-11-27,0,0,8,8.8,13.6,0.6,8.3
2017-11-28,0,0,8,0.6,8.1,-1.5,2.6
2017-11-29,0,0,8,3.5,10.1,3,5.8
2017-11-30,0,0,8,5.1,9.2,2.8,5.5
2017-12-01,0,0,8,4.1,7.9,2.3,4.7
2017-12-02,0,0,8,3.4,10.3,0.7,5.2
2017-12-03,0,0,8,4.1,9.1,0.5,4.8
2017-12-04,0,0,8,0.5,1.6,-7.4,-3.2
2017-12-05,0,0,8,-6.3,3.1,-8.1,-3.1
2017-12-06,0,0,8,-4.2,3.5,-9.6,-2.9
2017-12-07,0,0,8,-9.3,-3.1,-11.2,-6.3
2017-12-08,0,0,8,-3.6,5.1,-3.6,0.6
2017-12-09,0,0,10,-2.1,10,-2.1,3.5
2017-12-10,0,0,10,1.5,9.3,-0.5,3.1
2017-12-11,0,0,10,0.9,10.7,-0.3,5.2
2017-12-12,0,0,10,3,12.8,0.5,5.7
2017-12-13,0,0,10,1.2,11.1,0.7,4.2
2017-12-14,0,0,10,1.4,2.2,-3.4,-0.7
2017-12-15,0,0,10,-1.4,7.8,-2.1,1.9
2017-12-16,0,0,10,1.5,6.6,-1.9,1.4
2017-12-17,0,0,10,-1.8,4.7,-3.6,-1
2017-12-18,0,0,10,-2.6,5.9,-4.7,-0.5
2017-12-19,0,0,10,-2.8,5.8,-3.6,0.8
2017-12-20,0,0,10,0.2,6.3,-1.4,1.8
2017-12-21,0,0,10,-1.3,-1.3,-12.7,-7.3
2017-12-22,0,0,10,-11.8,0.1,-12.9,-6.1
2017-12-23,5,3,15,-4,3.9,-5.5,-1
2017-12-24,5,3,18,-1.5,6.5,-2.7,1.4
2017-12-25,5,3,18,2.2,7.2,-0.1,2.8
2017-12-26,3,3,18,-0.1,7.3,-1.3,1.7
2017-12-27,0,0,18,0.8,8.4,-0.6,3.3
2017-12-28,0,0,18,2,10.1,-0.3,3.8
2017-12-29,0,0,18,2.1,10.7,1.2,4.9
2017-12-30,0,0,18,3.1,11.9,3.1,6.2
2017-12-31,0,0,18,3.4,9.2,0.4,3.4
2018-01-01,0,0,18,0.7,8.1,-1.3,2.3
2018-01-02,0,0,18,0.2,6.1,-1.3,1.5
2018-01-03,0,0,18,1.8,7.1,0.5,3.4
2018-01-04,0,0,18,0.8,8.8,-1.4,2.7
2018-01-05,0,0,18,2.2,8.7,0.5,3.5
2018-01-06,0,0,18,1.5,7.7,-0.7,3.3
2018-01-07,0,0,20,-0.5,6.5,-4.2,0.2
2018-01-08,0,0,20,1.5,8.8,0.9,4
2018-01-09,0,0,23,3.2,7.8,0.9,4.5
2018-01-10,3,3,25,0.9,0.9,-4.6,-1.7
2018-01-11,23,10,46,-4.6,0.2,-7.2,-4.1
2018-01-12,23,10,46,-3.5,4.3,-4.6,-1.4
2018-01-13,23,8,48,-4.2,7.1,-5.5,-0.3
2018-01-14,23,8,51,-1.5,10.7,-2.4,2.9
2018-01-15,25,5,51,0.8,8.3,-1.6,2.1
2018-01-16,25,5,51,-1.3,7,-4.2,0
2018-01-17,25,5,51,-2.9,7,-3,0.3
2018-01-18,25,5,51,-2.2,10.4,-3.4,2.8
2018-01-19,25,5,53,2.8,9.4,0.7,4.3
2018-01-20,25,5,53,1.4,3.3,-7,-0.9
2018-01-21,33,18,61,-7,-5.7,-13,-9.1
2018-01-22,36,23,69,-13,0.6,-14.2,-7.6
2018-01-23,36,18,69,-8.1,2.2,-10.2,-4.8
2018-01-24,36,15,71,-5,8.1,-6.2,1.4
2018-01-25,38,10,74,1.6,6,-2.3,1.7
2018-01-26,38,10,74,-2.3,0.7,-9.8,-4.9
2018-01-27,38,10,74,-9.5,4.5,-10,-2.8
2018-01-28,38,10,74,-3,7.6,-3.7,0.7
2018-01-29,38,10,74,0.6,10.5,-1.7,3.7
2018-01-30,38,8,76,4.3,10,2.6,5.1
2018-01-31,36,8,76,3.2,10.1,2,4.9
2018-02-01,33,8,76,3.3,10.7,1.7,5.2
2018-02-02,25,5,76,2.2,10,0.4,4.5
2018-02-03,15,3,76,2.3,7.6,0.2,3.3
2018-02-04,8,3,76,3.8,11,0.5,4.5
2018-02-05,0,0,76,2.4,10.2,0.4,4.6
2018-02-06,0,0,76,2.5,3.4,-5.1,-1.1
2018-02-07,0,0,76,-4.9,7.6,-6.1,0.5
2018-02-08,0,0,79,0.4,10.1,-0.7,3.4
2018-02-09,0,0,79,1.6,9.5,0.5,4.6
2018-02-10,0,0,79,2.3,6.5,-9.2,0.4
2018-02-11,3,3,84,-9.1,1.6,-12.7,-4
2018-02-12,5,3,86,0.2,2.2,-0.9,0.1
2018-02-13,8,5,89,-0.4,4.5,-1.4,0.6
2018-02-14,8,5,89,1.2,3.3,-1.5,0.5
2018-02-15,10,5,94,-1.4,1.5,-5.2,-1.6
2018-02-16,10,5,94,-5.1,3,-6.4,-2.3
2018-02-17,10,3,94,-3.2,8,-5.3,1.3
2018-02-18,10,3,94,1,6.1,-0.9,1.6
2018-02-19,10,3,94,-0.5,0.4,-11.5,-4
2018-02-20,18,15,107,-11.5,-6.1,-13.9,-11
2018-02-21,18,13,107,-11.6,-1.7,-14,-6.9
2018-02-22,23,15,114,-7,-2.6,-10.1,-6.7
2018-02-23,23,15,114,-9.1,-3,-10.7,-8.1
2018-02-24,28,15,119,-10.3,-3.3,-11.7,-8.1
2018-02-25,30,15,122,-8.7,-1.4,-10.3,-6.3
2018-02-26,36,18,127,-5.5,5.7,-6,-0.4
2018-02-27,38,13,127,-2.2,5.6,-4.2,-0.4
2018-02-28,38,13,127,-4.2,3.2,-5.9,-2.7
2018-03-01,38,13,127,-3.6,5.4,-5.3,-0.3
2018-03-02,38,8,127,-1.3,8.8,-1.5,2.8
2018-03-03,36,8,127,1.5,8.6,-0.6,3.3
2018-03-04,30,8,127,-0.6,2.5,-10.6,-2.8
2018-03-05,28,8,127,-10.3,2.5,-12.8,-5.7
2018-03-06,28,5,127,-8.7,5.6,-9.2,-1.6
2018-03-07,20,5,130,-0.4,7.7,-3.6,2.3
2018-03-08,15,5,130,2.1,10,-0.3,4.3
2018-03-09,8,3,130,1.6,10.4,-0.1,4.7
2018-03-10,0,0,130,1.9,8.3,-0.1,3.2
2018-03-11,0,0,130,2.1,2.1,-2.2,0.2
2018-03-12,0,0,135,-2.2,5.2,-2.3,0.8
2018-03-13,0,0,135,-0.1,7.9,-1.3,3.1
2018-03-14,0,0,135,4.1,11.2,3.1,6.2
2018-03-15,0,0,135,3.4,3.4,-5.1,-0.8
2018-03-16,0,0,140,-5.1,5.3,-5.4,-0.5
2018-03-17,0,0,140,-1.1,4.9,-3.3,0.5
2018-03-18,0,0,140,-3,-2.8,-9.9,-5.3
2018-03-19,0,0,152,-9.5,1.6,-10.6,-4.9
2018-03-20,0,0,152,-6.4,6.9,-6.9,0.5
2018-03-21,0,0,155,1.7,10.5,1.5,5.3
2018-03-22,0,0,155,4.5,12.5,3.3,7.5
2018-03-23,0,0,155,6,8,1.8,4.5
2018-03-24,0,0,157,3.1,8.7,0.3,4
2018-03-25,0,0,157,0.3,7.8,-1.4,2.4
2018-03-26,0,0,157,-1,6.2,-4,0
2018-03-27,0,0,157,-2.4,4.5,-4.3,-0.4
2018-03-28,0,0,157,-2.6,7.4,-3.9,1.6
2018-03-29,0,0,157,-0.1,8.4,-1.7,2.6
2018-03-30,0,0,157,-0.4,11.9,-0.4,5.4
2018-03-31,0,0,157,4,13.9,2.4,8.3
2018-04-01,0,0,157,6.2,11.2,3.9,7.3
2018-04-02,0,0,157,5.5,12.6,3.2,7.7
2018-04-03,0,0,157,4.6,9.9,0.8,4.1
2018-04-04,0,0,157,1.7,12.4,1.2,6.5
2018-04-05,0,0,157,3.7,13.4,2.3,7.2
2018-04-06,0,0,157,6.2,14,4.3,8.9
2018-04-07,0,0,160,7.8,17.5,5.9,10.9
2018-04-08,0,0,160,7.3,12.8,2,7.2
2018-04-09,0,0,160,2.2,11.1,-0.4,4.3
2018-04-10,0,0,160,1.4,15.6,1.4,9
2018-04-11,0,0,160,10,16.7,6.7,11.4
2018-04-12,0,0,160,8.4,13.2,-3.7,6.6
2018-04-13,0,0,160,-3.7,0.9,-9,-3.9
2018-04-14,0,0,163,-4.3,8,-6.5,1.1
2018-04-15,0,0,165,0.9,13.4,0.5,7.4
2018-04-16,0,0,165,6.8,14.6,5.1,8.4
2018-04-17,0,0,165,5.8,6.8,-5,2.1
2018-04-18,0,0,165,-4.8,9.8,-6.5,3.1
2018-04-19,0,0,165,4.6,14.7,-0.5,8.1
2018-04-20,0,0,165,-0.5,3.3,-3.9,-1.1
2018-04-21,0,0,168,-2,11.3,-2.2,4.3
2018-04-22,0,0,168,3.4,15.2,2.8,8.7
2018-04-23,0,0,168,6.2,17.9,5.2,11.4
2018-04-24,0,0,168,8.6,18,5.1,10.9
2018-04-25,0,0,168,5.8,15.2,3.2,9
2018-04-26,0,0,168,6.5,17.9,6,10.7
2018-04-27,0,0,168,7.6,17.5,5.2,11.7
2018-04-28,0,0,168,9.5,14.7,6.9,10.6
2018-04-29,0,0,168,7.1,15.8,5.7,9.8
2018-04-30,0,0,168,5.8,13,3.3,7.2
2018-05-01,0,0,168,3.5,11.7,-0.7,4.5
2018-05-02,0,0,168,-0.6,2.8,-1.7,-0.7
2018-05-03,15,5,183,-1.4,5.6,-1.5,1.2
2018-05-04,20,5,193,1.4,12.6,0.6,6.3
2018-05-05,0,0,193,4.1,17.4,3.6,10.7
2018-05-06,0,0,193,8.3,19.6,8.2,13.2
2018-05-07,0,0,193,10.7,19.8,10.3,14.2
2018-05-08,0,0,193,10.9,21.8,8.9,14.7
2018-05-09,0,0,193,10.9,23.2,10.5,16.5
2018-05-10,0,0,193,12,21.7,8.8,15.2
2018-05-11,0,0,193,11.8,17.9,9.4,13
2018-05-12,0,0,193,9.4,16.2,6.2,10.7
2018-05-13,0,0,193,6.2,15,4.3,9.2
2018-05-14,0,0,193,5.5,16.2,4.1,9.9
2018-05-15,0,0,193,7.2,17.5,6.7,11.1
2018-05-16,0,0,193,7.9,20.6,6.4,13.4
2018-05-17,0,0,193,9.6,18,7.3,12.4
2018-05-18,0,0,193,8.4,17.5,4.6,10.7
2018-05-19,0,0,193,6.7,19,5.6,11.5
2018-05-20,0,0,193,10.1,17.9,7.4,12.8
2018-05-21,0,0,193,9.1,18.5,4.9,11.9
2018-05-22,0,0,193,8.7,16.1,7.1,10.8
2018-05-23,0,0,193,7.2,18.3,6.5,11.6
2018-05-24,0,0,193,9.3,20.9,7,13.8
2018-05-25,0,0,193,10.9,22.2,8.9,14.9
2018-05-26,0,0,193,11.7,19.4,7.2,13.4
2018-05-27,0,0,193,7.2,19.8,1.9,10.7
2018-05-28,0,0,193,6.4,18.8,5.3,11.4
2018-05-29,0,0,193,7.6,19.1,5.4,12
2018-05-30,0,0,193,9.6,19.4,8.9,14.1
2018-05-31,0,0,193,10.9,21.5,9.3,14.9
2018-06-01,0,0,193,10.5,20.4,8.9,13.6
2018-06-02,0,0,193,9.7,23.4,7.6,16.2
2018-06-03,0,0,193,15.6,23.6,11.1,16.6
2018-06-04,0,0,193,11.1,24.3,10.6,17.9
2018-06-05,0,0,193,14.3,23.8,12.4,17.5
2018-06-06,0,0,193,13.7,21.8,12.6,16.6
2018-06-07,0,0,193,13.8,23.6,12,17
2018-06-08,0,0,193,12.5,24.2,11.3,17.4
2018-06-09,0,0,193,13.9,24.3,12.8,17.8
2018-06-10,0,0,193,13.4,23.6,11.9,17
2018-06-11,0,0,193,11.9,24.9,9.5,16.9
2018-06-12,0,0,193,13.7,27.1,12.7,19.6
2018-06-13,0,0,193,14.7,25.1,14.1,18.8
2018-06-14,0,0,193,15.1,24.4,12.7,17.4
2018-06-15,0,0,193,14.3,23,13.1,17.1
2018-06-16,0,0,193,13.5,13.6,8.7,9.9
2018-06-17,0,0,206,8.9,17.2,7.1,11.8
2018-06-18,0,0,211,9.6,20.4,9,14.5
2018-06-19,0,0,211,11.8,22.1,9.3,15.3
2018-06-20,0,0,211,12.8,23.6,10.6,16.7
2018-06-21,0,0,211,14,26.8,12.2,19.8
2018-06-22,0,0,211,16.6,27.1,13.6,19
2018-06-23,0,0,211,13.8,25.7,10.9,18.7
2018-06-24,0,0,211,14.5,24.9,11.3,17.1
2018-06-25,0,0,211,11.5,25.4,10.6,17.8
2018-06-26,0,0,211,14.8,28.1,13.9,20.8
2018-06-27,0,0,211,17.7,27.8,15,20.9
2018-06-28,0,0,211,16.5,26.3,14.2,19.6
2018-06-29,0,0,211,14.2,23.4,12.1,17
2018-06-30,0,0,211,12.8,23.2,11,16.6
2018-07-01,0,0,211,14,25.3,10.6,17.9
2018-07-02,0,0,211,14.2,25.4,12,18.5
2018-07-03,0,0,211,15.6,24.2,13.3,17.7
2018-07-04,0,0,211,13.9,23.2,11.9,17.2
2018-07-05,0,0,211,15.8,23.5,11.5,17.2
2018-07-06,0,0,211,12.3,23.1,11.9,17.2
2018-07-07,0,0,211,13.6,25.9,12.7,18.7
2018-07-08,0,0,211,14.1,26.3,12.2,18.8
2018-07-09,0,0,211,15.1,24.9,12.2,17.8
2018-07-10,0,0,211,14.3,23.8,11.9,16.8
2018-07-11,0,0,211,13.5,23.5,12,16.2
2018-07-12,0,0,211,13.3,20.2,10.6,14.7
2018-07-13,0,0,213,12.1,22.7,11.1,15.8
2018-07-14,0,0,216,12.5,21.9,10.8,15.7
2018-07-15,0,0,236,11.3,19,11,15.4
2018-07-16,0,0,236,13.3,20.6,11.8,15.5
2018-07-17,0,0,236,12.2,23.3,10.6,16.6
2018-07-18,0,0,236,14.1,24.3,14,17.8
2018-07-19,0,0,236,16.1,25.4,14.2,18.7
2018-07-20,0,0,236,14.3,25.3,12.4,17.1
2018-07-21,0,0,246,15.6,24.6,14.5,18.7
2018-07-22,0,0,246,15.9,25.5,13.8,19.4
2018-07-23,0,0,246,16.6,24.9,12.3,18.1
2018-07-24,0,0,251,17.3,24.3,14.7,18.6
2018-07-25,0,0,254,15,26.2,13.8,19.6
2018-07-26,0,0,254,15.6,26.9,14.2,19.1
2018-07-27,0,0,254,15.6,22.1,9.8,15.8
2018-07-28,0,0,267,13.5,23.4,11.8,17.5
2018-07-29,0,0,267,14.6,24.3,12.2,18.5
2018-07-30,0,0,267,15.7,26,14.5,19.4
2018-07-31,0,0,267,15.6,25.9,12.8,18.9
2018-08-01,0,0,267,15.3,27.9,14.4,20
2018-08-02,0,0,267,15.6,25.8,12.5,17.7
2018-08-03,0,0,267,12.6,22.9,12.5,16.9
2018-08-04,0,0,267,14.9,26.3,13.8,19.6
2018-08-05,0,0,267,17.2,26,14.7,19.7
2018-08-06,0,0,267,16.8,27.8,14.3,20.1
2018-08-07,0,0,267,15.6,27.8,13.9,20.1
2018-08-08,0,0,267,15.6,27.4,13.3,19.4
2018-08-09,0,0,267,16,24.5,13.8,18.5
2018-08-10,0,0,267,14,24.3,12.3,16.9
2018-08-11,0,0,267,12.8,23.1,12.4,16.8
2018-08-12,0,0,267,13.9,25,12.5,17.4
2018-08-13,0,0,269,14.5,25.3,12.5,17.9
2018-08-14,0,0,269,15.5,22.6,12.4,17.3
2018-08-15,0,0,272,15,20.4,11.8,15.5
2018-08-16,0,0,274,14.5,20.7,11.5,16.2
2018-08-17,0,0,279,13.9,20.1,10.9,14.7
2018-08-18,0,0,292,14,22.9,12.7,16.9
2018-08-19,0,0,292,13.4,22.4,12,16.4
2018-08-20,0,0,292,13.3,25.1,11.4,18.3
2018-08-21,0,0,292,15.9,18.4,9.5,14.6
2018-08-22,0,0,292,9.5,16.6,9.3,12.1
2018-08-23,0,0,295,11.3,20.4,10.8,14.4
2018-08-24,0,0,295,11.9,22.5,10.2,15.6
2018-08-25,0,0,295,12.8,17.2,10.3,12.8
2018-08-26,0,0,300,11.7,20.4,9.8,14.1
2018-08-27,0,0,300,12,20.3,10.5,14.7
2018-08-28,0,0,300,11.4,22.1,10.5,15
2018-08-29,0,0,300,13.1,22,11.9,16
2018-08-30,0,0,300,15,24,12.2,17.4
2018-08-31,0,0,300,14.4,21.6,11.6,16.1
2018-09-01,0,0,300,11.8,18.4,7.1,11.3
2018-09-02,0,0,310,9.1,16.4,5.9,11.4
2018-09-03,0,0,320,8.3,18.8,7.7,12
2018-09-04,0,0,323,10.1,16.3,8.1,11.4
2018-09-05,0,0,323,8.3,17.5,7.8,11.7
2018-09-06,0,0,330,9.9,17.4,9.6,12.2
2018-09-07,0,0,330,10.2,18.2,9.5,13.6
2018-09-08,0,0,330,11.8,22.5,10.8,15.7
2018-09-09,0,0,330,14.8,23.2,12.4,16.4
2018-09-10,0,0,330,12.4,23.1,11.8,16.7
2018-09-11,0,0,330,14,21.8,11.7,15.9
2018-09-12,0,0,333,13,21.2,12.3,15.9
2018-09-13,0,0,333,12.7,21.3,10.7,15.3
2018-09-14,0,0,333,12.3,21.9,9.4,15.3
2018-09-15,0,0,333,14.3,23.1,11.1,16.6
2018-09-16,0,0,333,14,23.5,12.3,16.5
2018-09-17,0,0,333,12.6,22.9,11.9,16.9
2018-09-18,0,0,333,15.2,23.2,11.9,17.2
2018-09-19,0,0,333,14.8,15.7,8.6,11.9
2018-09-20,0,0,338,10.2,18.1,7.2,11.9
2018-09-21,0,0,338,9,20.7,6.7,13.3
2018-09-22,0,0,338,11.7,18.6,10.1,13.5
2018-09-23,0,0,338,10.1,21.4,9,14.3
2018-09-24,0,0,338,13,19.7,9.1,12.7
2018-09-25,0,0,338,10.2,19.5,7.5,12.7
2018-09-26,0,0,338,11.4,19.1,8.1,12.6
2018-09-27,0,0,338,9.2,20.4,6.6,13.5
2018-09-28,0,0,338,10.9,22.5,9.7,15.4
2018-09-29,0,0,338,13.5,20,10.6,14.4
2018-09-30,0,0,338,11.1,18.9,9.9,13.5
2018-10-01,0,0,0,11.5,11.6,8.4,10
2018-10-02,0,0,5,10.1,11.6,9.5,10.5
2018-10-03,0,0,15,10.7,16.9,9,11.4
2018-10-04,0,0,20,9.3,12.8,6,9
2018-10-05,0,0,20,6,12.8,3.6,6.9
2018-10-06,0,0,20,3.7,11.2,3,7.1
2018-10-07,0,0,23,5.4,5.8,0,1.7
2018-10-08,3,3,41,0.1,3.3,-0.7,0.5
2018-10-09,8,5,46,0.4,5.1,-0.9,1.8
2018-10-10,3,3,46,1.9,8,0.8,3.7
2018-10-11,3,3,48,3.5,4.8,1.8,3.5
2018-10-12,0,0,69,3.3,8.1,1,4.3
2018-10-13,0,0,69,2.6,11.2,2.1,6.2
2018-10-14,0,0,69,4.2,7.1,-3.2,2.5
2018-10-15,0,0,69,-2.9,3.4,-5.1,-0.9
2018-10-16,0,0,69,-0.7,3.2,-1.8,0.3
2018-10-17,0,0,71,-0.7,2.4,-1,1
2018-10-18,0,0,71,2.1,7.4,-0.8,2.8
2018-10-19,0,0,71,-0.8,9.1,-1.5,4
2018-10-20,0,0,71,4.7,11.8,4.1,8.1
2018-10-21,0,0,71,8,13,4.6,8
2018-10-22,0,0,74,6,12.9,3.8,7
2018-10-23,0,0,84,6.4,9,3.2,5.3
2018-10-24,0,0,91,4.3,10,1.9,4.9
2018-10-25,0,0,91,2.1,11.9,1.4,5.2
2018-10-26,0,0,91,1.7,13.1,0.3,5.7
2018-10-27,0,0,91,4.3,15.2,3,8.3
2018-10-28,0,0,91,5.5,16.6,4.6,10.4
2018-10-29,0,0,91,9.4,14.5,5.1,9.5
2018-10-30,0,0,91,5.1,7.3,-0.6,3.8
2018-10-31,5,3,94,-0.5,3.5,-5.1,-1.2
2018-11-01,0,0,94,-1.5,6.1,-2.4,0.9
2018-11-02,0,0,94,-0.5,9.2,-1.2,3.9
2018-11-03,0,0,97,2.4,6.6,-0.6,2.2
2018-11-04,0,0,97,-0.3,7.6,-1.2,3.2
2018-11-05,0,0,97,2.9,8.3,0,4.2
2018-11-06,0,0,97,3.5,9.8,0.6,4.7
2018-11-07,0,0,97,1,9.3,-0.8,4
2018-11-08,0,0,97,1.6,3.9,-5.4,-0.6
2018-11-09,0,0,97,-2.5,7.1,-5.8,0.2
2018-11-10,0,0,97,0.3,7.1,-0.4,2.4
2018-11-11,0,0,97,-0.3,2.5,-8,-2.8
2018-11-12,0,0,97,-8,-4.4,-10.6,-8.5
2018-11-13,0,0,97,-9.9,4.3,-10,-2.4
2018-11-14,0,0,99,-2.7,6.3,-3,0.6
2018-11-15,0,0,99,-0.8,10,-0.9,3.2
2018-11-16,0,0,99,0.8,9.9,0.6,4.1
2018-11-17,3,0,99,2,8.7,-1.2,3.3
2018-11-18,3,3,99,-1,5.6,-5.8,-0.7
2018-11-19,3,3,99,-4.6,8.6,-4.8,1.1
2018-11-20,3,3,99,-1.6,9.3,-2.3,2.4
2018-11-21,3,3,99,0.7,9.7,-1.3,3.6
2018-11-22,5,3,99,3.2,3.4,-2.3,1.3
2018-11-23,8,5,104,-2.3,5.5,-3.2,0.3
2018-11-24,8,3,104,-0.1,6.2,-8.4,0.3
2018-11-25,5,3,104,-8.4,1.1,-8.8,-3.7
2018-11-26,5,3,104,-3.7,7.4,-5.8,-0.5
2018-11-27,5,3,104,-0.9,8.1,-2.3,2.7
2018-11-28,5,3,104,2.1,7.8,-0.4,2.9
2018-11-29,5,3,104,-0.1,5.4,-1.2,1.2
2018-11-30,10,5,112,0.1,0.1,-3.5,-2.7
2018-12-01,18,8,119,-3.5,-1.4,-5.9,-4.2
2018-12-02,20,13,124,-4.2,-4.2,-10.9,-6.9
2018-12-03,36,23,137,-10.9,-2.3,-13.3,-9.2
2018-12-04,36,23,137,-11.5,0.1,-12.7,-6.6
2018-12-05,36,18,140,-4.2,5.8,-4.2,1
2018-12-06,38,18,142,0.2,0.5,-1,-0.4
2018-12-07,51,28,155,-0.7,4.2,-3.7,-0.5
2018-12-08,51,25,155,-3.5,5.4,-5.3,-2
2018-12-09,51,25,155,-4.2,3.8,-6.4,-2.6
2018-12-10,51,25,155,-3.2,8,-3.7,2.1
2018-12-11,51,23,157,2.7,8.6,-0.4,2.7
2018-12-12,51,23,157,0.2,4.3,-8.6,-1.9
2018-12-13,51,23,157,-8.3,3,-11.6,-3.5
2018-12-14,51,23,157,-1.5,7.6,-2.3,2
2018-12-15,53,20,160,0.1,8.9,-0.7,2.1
2018-12-16,53,20,160,-0.7,9.3,-1.7,3
2018-12-17,53,18,160,2.1,3.5,-1.3,1.2
2018-12-18,53,18,160,0,5.3,-3.2,-0.4
2018-12-19,53,18,160,-1.9,4.5,-2.1,0.6
2018-12-20,51,18,160,0,8.8,-1.7,2.5
2018-12-21,51,18,160,2.3,5.1,-0.4,2.5
2018-12-22,51,18,160,0,3.1,-4.4,-0.8
2018-12-23,51,18,160,-3.4,5.4,-4.5,0.5
2018-12-24,51,15,160,0.5,5.3,-2.5,1.1
2018-12-25,51,18,160,1.5,4.5,-2.7,0.2
2018-12-26,58,25,170,-2.6,1.5,-7.1,-3.7
2018-12-27,64,30,175,-7.1,-4,-11.6,-7.9
2018-12-28,64,30,175,-9.6,-6.2,-15.8,-10.1
2018-12-29,64,30,175,-14.6,-3.8,-14.4,-10
2018-12-30,66,28,175,-9,3.4,-9.6,-4.8
2018-12-31,66,28,175,-8.5,-6.5,-9.2,-8.4
2019-01-01,89,66,193,-8.1,-5.4,-15.3,-11.3
2019-01-02,89,64,193,-14.3,-2.8,-16.6,-10.4
2019-01-03,89,51,196,-8.1,4.5,-8.2,-1.9
2019-01-04,91,46,201,-0.4,11.4,-0.9,3.5
2019-01-05,91,43,201,1.4,7.2,-1.7,2.2
2019-01-06,94,41,201,-1.5,-0.8,-4.7,-2.6
2019-01-07,117,58,229,-4.7,-1.8,-6.1,-4
2019-01-08,117,56,229,-3.5,7.2,-5.1,1.2
2019-01-09,117,51,231,3,9.4,0.8,4.1
2019-01-10,117,51,231,1.6,5.3,-1.2,1.5
2019-01-11,117,48,231,-1.2,0.4,-7.3,-3.1
2019-01-12,117,48,231,-7.1,0.2,-8.4,-5
2019-01-13,117,48,231,-4.5,-1.4,-7.3,-4.4
2019-01-14,122,51,231,-6.8,1,-6.9,-2.4
2019-01-15,124,51,234,-1.9,4.6,-2.2,0.2
2019-01-16,135,58,241,-0.6,-0.4,-2.4,-1.2
2019-01-17,145,61,254,-1.9,4.2,-4.2,-0.5
2019-01-18,150,64,257,0.1,0.1,-8.9,-4.1
2019-01-19,160,66,267,-7,4.9,-8.4,-2.1
2019-01-20,163,66,269,-0.2,8.2,-1.7,2.3
2019-01-21,165,69,272,2,2.1,-6.7,-2.9
2019-01-22,173,71,279,-6.7,-2.1,-12.7,-8.3
2019-01-23,178,76,282,-12.2,1.9,-12.7,-5.7
2019-01-24,178,74,282,-5,2.4,-7.5,-4.2
2019-01-25,175,71,282,-6.4,4.4,-7.9,-4.1
2019-01-26,175,71,282,-5.9,3.6,-8.3,-2.7
2019-01-27,178,69,284,-1.5,6.6,-2.9,0.6
2019-01-28,178,66,284,-0.5,5.8,-5.4,-0.7
2019-01-29,178,66,284,-4.9,3.8,-5.9,-2
2019-01-30,178,66,284,-5.5,7.2,-7.1,-1.4
2019-01-31,175,64,284,-3.5,6.3,-3.6,0.3
2019-02-01,175,64,284,-1.5,7,-2.4,1
2019-02-02,180,64,284,-0.9,3.8,-1,1
2019-02-03,178,61,287,1.1,2,-0.4,0.7
2019-02-04,183,64,295,-0.2,3.5,-2.1,0.2
2019-02-05,185,64,297,-2.1,1.4,-4,-2.2
2019-02-06,185,64,297,-3,-2.8,-13.2,-8.7
2019-02-07,213,89,325,-13.2,-4.5,-16,-11.7
2019-02-08,213,89,325,-11.2,2.4,-11.5,-3.9
2019-02-09,216,84,328,-3.4,1.9,-6.9,-2.1
2019-02-10,216,81,328,-6.9,3.5,-7.7,-3.4
2019-02-11,216,81,328,-6.6,-3.2,-11.9,-8.1
2019-02-12,221,86,335,-10.6,4.3,-10.6,-2.4
2019-02-13,226,84,340,-1.5,4.6,-1.5,0.9
2019-02-14,226,84,343,-0.4,3.4,-1.2,1.3
2019-02-15,246,84,373,1.6,1.6,-2.7,-0.5
2019-02-16,246,81,373,-1.5,-1.5,-11.4,-6.1
2019-02-17,251,86,376,-10.9,-3.8,-11.6,-8.7
2019-02-18,257,91,389,-9.4,-6.9,-13.4,-9.2
2019-02-19,272,114,396,-11.6,-5.7,-15.1,-10.8
2019-02-20,274,119,401,-13.5,-2.5,-15,-9.6
2019-02-21,282,142,409,-8.9,-5.3,-9.6,-7.4
2019-02-22,310,147,432,-7,-3.6,-9.7,-6.2
2019-02-23,323,147,442,-9.6,0.4,-13.7,-8.4
2019-02-24,323,140,444,-10,2.4,-11.2,-4.2
2019-02-25,323,135,444,-3.9,6,-6.1,-1.3
2019-02-26,323,130,447,-2.8,6.9,-4.8,0.6
2019-02-27,323,122,447,0.4,8.7,-1.3,2.5
2019-02-28,323,117,447,-0.4,6.3,-1.6,2.1
